462017.0,1.7470619678497314,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.728035057594752,-53.929033051618944,-12.348931790884592,0.30570900440216064,138.6861572265625,42.4917106628418,12.468339920043945,-193.57894897460938,-134.80674743652344,-79.04602813720703,147.11434936523438,36.96428298950195,-53.22087478637695,185.1790771484375,-26.85753059387207,-12.26042652130127,185.32948303222656,-47.58681869506836,9.909479141235352,183.8611602783203,-42.14305877685547,47.22958755493164,165.06491088867188,-27.632732391357422,5.0
462018.0,1.7638649940490723,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.042952885785212,-54.14361027708878,-12.492113901900552,0.732210636138916,135.94737243652344,41.259033203125,18.05000877380371,-177.00234985351562,-105.3274917602539,-78.6551742553711,144.56460571289062,35.822120666503906,-52.833797454833984,182.31105041503906,-28.19881820678711,-11.552980422973633,182.3094940185547,-49.009376525878906,10.700360298156738,180.90370178222656,-43.50071334838867,48.0831184387207,162.0482177734375,-28.796064376831055,5.0
462019.0,1.7811388969421387,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.33341009872504,-54.232296869402035,-12.67111352534215,1.4619072675704956,133.7172393798828,40.49039077758789,29.136219024658203,-154.69601440429688,-77.19932556152344,-77.93340301513672,142.5358428955078,35.14978790283203,-52.133544921875,180.11459350585938,-28.962032318115234,-10.638941764831543,179.97503662109375,-49.85993194580078,11.743111610412598,178.67550659179688,-44.2826042175293,49.11547088623047,159.69784545898438,-29.48724937438965,5.0
462020.0,1.7985968589782715,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.731514509335398,-54.32848983970075,-12.926665909894837,2.384474277496338,131.66656494140625,40.17448806762695,40.20308303833008,-137.7532501220703,-49.936988830566406,-76.96835327148438,140.76959228515625,34.85176467895508,-51.12592315673828,178.163818359375,-29.3004207611084,-9.538992881774902,177.7568359375,-50.2821159362793,13.022168159484863,176.5858612060547,-44.62477111816406,50.26191711425781,157.40219116210938,-29.791179656982422,5.0
462021.0,1.8163440227508545,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.027765430306317,-54.54049549891806,-13.050585179679217,3.2931110858917236,129.9471893310547,39.82933044433594,45.83159255981445,-119.95814514160156,-36.08755874633789,-76.02548217773438,139.21209716796875,34.366268157958984,-50.05385208129883,176.34620666503906,-29.855609893798828,-8.338733673095703,175.6811065673828,-50.84543991088867,14.336800575256348,174.60133361816406,-45.0974006652832,51.431297302246094,155.31431579589844,-30.127634048461914,5.0
462022.0,1.8344337940216064,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.315215652428947,-54.79132053873627,-13.147376645310942,4.076291084289551,128.69485473632812,39.408180236816406,45.57809829711914,-98.06571960449219,-30.683515548706055,-75.23224639892578,138.0179901123047,33.84914779663086,-49.19377899169922,174.90594482421875,-30.477890014648438,-7.285431385040283,174.09414672851562,-51.47712707519531,15.391804695129395,172.98875427246094,-45.70066452026367,52.4132080078125,153.6920928955078,-30.584068298339844,5.0
462023.0,1.8522849082946777,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.587484071396716,-54.91836888897069,-13.289166251493612,4.7379655838012695,127.74605560302734,39.022979736328125,42.10055923461914,-77.96198272705078,-26.741228103637695,-74.55152130126953,137.1242218017578,33.303504943847656,-48.37775421142578,173.96087646484375,-30.99297523498535,-6.305922508239746,172.9859619140625,-51.9864501953125,16.386137008666992,171.84471130371094,-46.17110061645508,53.285037994384766,152.42832946777344,-30.96375274658203,5.0
462024.0,1.8706638813018799,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.89709655008744,-55.07924033636982,-13.441009042478242,5.389929294586182,126.94208526611328,38.63547897338867,40.054656982421875,-63.44012451171875,-24.73358154296875,-73.91034698486328,136.29747009277344,32.87955093383789,-47.71916580200195,173.11582946777344,-31.4321231842041,-5.492115497589111,172.01922607421875,-52.48379898071289,17.22519302368164,170.85140991210938,-46.6613655090332,53.982574462890625,151.29193115234375,-31.450273513793945,5.0
462025.0,1.88810396194458,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.116762266548335,-55.2342139153518,-13.527829285579003,5.93216609954834,126.4134292602539,38.19704055786133,35.98225784301758,-48.210872650146484,-24.97385597229004,-73.3665542602539,135.63970947265625,32.38963317871094,-47.223533630371094,172.49169921875,-31.913957595825195,-4.842875003814697,171.36231994628906,-53.01132583618164,17.884313583374023,170.1136016845703,-47.216575622558594,54.538475036621094,150.55032348632812,-31.967348098754883,5.0
462026.0,1.9058749675750732,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.307331376805337,-55.38749019230522,-13.5929585551699,6.370380401611328,125.99848175048828,37.76488494873047,30.994903564453125,-36.95216369628906,-24.914348602294922,-72.93161010742188,135.07275390625,31.84151840209961,-46.783355712890625,172.02340698242188,-32.40486526489258,-4.299398899078369,170.7329864501953,-53.5642204284668,18.505170822143555,169.47900390625,-47.76119613647461,55.026641845703125,149.916015625,-32.452388763427734,5.0
462027.0,1.923079013824463,180.00000711006123,180.00000711006123,180.00000711006123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.48830748626108,-55.56492484863497,-13.638192337249961,6.806829929351807,125.71981811523438,37.27265548706055,28.351320266723633,-27.366640090942383,-26.5539608001709,-72.53111267089844,134.64389038085938,31.298044204711914,-46.37023162841797,171.6690673828125,-32.954673767089844,-3.7580902576446533,170.2344970703125,-54.18091583251953,19.104530334472656,168.9464111328125,-48.38274002075195,55.47500991821289,149.39578247070312,-33.022396087646484,5.0
