301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
301.0,51.7629,65.9866,52.6951,51.7629,65.9866,52.6951,-0.6786,0.0524,0.3195,1.0,0.0
301.0,51.758,65.9811,52.6884,51.758,65.9811,52.6884,-0.6717,0.0626,0.3298,1.0,0.0
301.0,51.7499,65.9724,52.6753,51.7499,65.9724,52.6753,-0.6705,0.0632,0.3329,1.0,0.0
301.0,51.7412,65.9627,52.6588,51.7412,65.9627,52.6588,-0.6678,0.0602,0.3336,1.0,0.0
301.0,51.7272,65.9491,52.6278,51.7272,65.9491,52.6278,-0.6912,0.0522,0.3278,1.0,0.0
301.0,51.7236,65.946,52.6161,51.7236,65.946,52.6161,-0.7131,0.0407,0.3172,1.0,0.0
301.0,51.7217,65.945,52.6102,51.7217,65.945,52.6102,-0.7191,0.0418,0.3196,1.0,0.0
301.0,51.721,65.9447,52.6068,51.721,65.9447,52.6068,-0.724,0.0405,0.3197,1.0,0.0
301.0,51.7205,65.9446,52.6046,51.7205,65.9446,52.6046,-0.7281,0.0427,0.3194,1.0,0.0
301.0,51.7203,65.9446,52.6033,51.7203,65.9446,52.6033,-0.7303,0.0507,0.3195,1.0,0.0
301.0,51.7201,65.9446,52.6027,51.7201,65.9446,52.6027,-0.7321,0.0576,0.3198,1.0,0.0
301.0,51.72,65.9446,52.6023,51.72,65.9446,52.6023,-0.7289,0.0631,0.3182,1.0,0.0
301.0,51.72,65.9446,52.6019,51.72,65.9446,52.6019,-0.7276,0.0657,0.316,1.0,0.0
301.0,51.7199,65.9446,52.6011,51.7199,65.9446,52.6011,-0.7278,0.0678,0.3141,1.0,0.0
301.0,51.7197,65.9446,52.5997,51.7197,65.9446,52.5997,-0.7286,0.0696,0.3125,1.0,0.0
301.0,51.7194,65.9447,52.5976,51.7194,65.9447,52.5976,-0.7297,0.0712,0.3109,1.0,0.0
301.0,51.7187,65.9447,52.591,51.7187,65.9447,52.591,-0.7309,0.0724,0.3091,1.0,0.0
301.0,51.7167,65.9447,52.5721,51.7167,65.9447,52.5721,-0.7326,0.0732,0.3066,1.0,0.0
301.0,51.7138,65.9445,52.5405,51.7138,65.9445,52.5405,-0.7341,0.0736,0.3042,1.0,0.0
301.0,51.7109,65.9437,52.5003,51.7109,65.9437,52.5003,-0.7352,0.073,0.3003,1.0,0.0
301.0,51.7085,65.9421,52.4583,51.7085,65.9421,52.4583,-0.7363,0.072,0.2963,1.0,0.0
301.0,51.7076,65.941,52.4327,51.7076,65.941,52.4327,-0.7295,0.0661,0.2867,1.0,0.0
301.0,51.7074,65.9403,52.4186,51.7074,65.9403,52.4186,-0.7216,0.0602,0.2806,1.0,0.0
301.0,51.7072,65.9399,52.4125,51.7072,65.9399,52.4125,-0.717,0.0562,0.2765,1.0,0.0
301.0,51.7071,65.9396,52.4086,51.7071,65.9396,52.4086,-0.7149,0.0524,0.2719,1.0,0.0
301.0,51.7067,65.939,52.403,51.7067,65.939,52.403,-0.713,0.0491,0.2675,1.0,0.0
301.0,51.7052,65.9374,52.3903,51.7052,65.9374,52.3903,-0.7128,0.0464,0.2635,1.0,0.0
301.0,51.7015,65.9342,52.3671,51.7015,65.9342,52.3671,-0.7112,0.0439,0.2594,1.0,0.0
301.0,51.6941,65.9287,52.3321,51.6941,65.9287,52.3321,-0.7112,0.0419,0.256,1.0,0.0
301.0,51.681,65.9204,52.2831,51.681,65.9204,52.2831,-0.7125,0.0397,0.2529,1.0,0.0
301.0,51.6604,65.9069,52.2211,51.6604,65.9069,52.2211,-0.7179,0.0386,0.2495,1.0,0.0
301.0,51.6325,65.8897,52.1478,51.6325,65.8897,52.1478,-0.7219,0.0375,0.2465,1.0,0.0
301.0,51.5935,65.8699,52.0624,51.5935,65.8699,52.0624,-0.7246,0.0407,0.2416,1.0,0.0
301.0,51.5457,65.859,51.9633,51.5457,65.859,51.9633,-0.7352,0.0492,0.2327,1.0,0.0
301.0,51.5031,65.847,51.8759,51.5031,65.847,51.8759,-0.8314,0.0717,0.2354,1.0,0.0
301.0,51.4168,65.9422,51.5317,51.4168,65.9422,51.5317,-0.814,0.0479,0.1515,1.0,0.0
301.0,51.3062,67.0968,49.7437,51.3062,67.0968,49.7437,-0.503,0.1275,0.133,1.0,0.0
