191.0,80.5358,164.5404,128.5953,0.0,0.0,0.0,-0.4845,0.1282,-0.0991,1.0,0.0
191.0,80.5452,164.544,128.483,0.0094,0.00360000000001,-0.1123,-0.4836,0.1286,-0.1001,1.0,0.0
191.0,80.5566,164.5483,128.3443,0.0208,0.00790000000001,-0.251,-0.4834,0.1284,-0.1009,1.0,0.0
191.0,80.5698,164.5532,128.1809,0.034,0.0128,-0.4144,-0.4828,0.1278,-0.1015,1.0,0.0
191.0,80.5841,164.5586,128.0009,0.0483,0.0182,-0.5944,-0.4813,0.1272,-0.1023,1.0,0.0
191.0,80.5991,164.5643,127.8087,0.0633,0.0239,-0.7866,-0.48,0.1264,-0.1032,1.0,0.0
191.0,80.6501,164.5845,127.1244,0.1143,0.0441,-1.4709,-0.477,0.1254,-0.1056,1.0,0.0
191.0,80.6668,164.5912,126.8963,0.131,0.0508,-1.699,-0.4763,0.1252,-0.1066,1.0,0.0
191.0,80.6857,164.5988,126.6323,0.1499,0.0584,-1.963,-0.4737,0.1251,-0.1077,1.0,0.0
191.0,80.7049,164.6064,126.3583,0.1691,0.066,-2.237,-0.4717,0.125,-0.1091,1.0,0.0
191.0,80.7294,164.6158,126.0007,0.1936,0.0754,-2.5946,-0.4698,0.1248,-0.1106,1.0,0.0
191.0,80.7656,164.6282,125.4509,0.2298,0.0878,-3.1444,-0.4678,0.124,-0.1126,1.0,0.0
191.0,80.818,164.642,124.6194,0.2822,0.1016,-3.9759,-0.4658,0.1233,-0.1158,1.0,0.0
191.0,80.894,164.6555,123.3532,0.3582,0.1151,-5.2421,-0.4634,0.1231,-0.1193,1.0,0.0
191.0,80.9995,164.6626,121.5259,0.4637,0.1222,-7.0694,-0.4612,0.1232,-0.1208,1.0,0.0
191.0,81.1556,164.6475,118.6984,0.6198,0.1071,-9.8969,-0.4607,0.1226,-0.1222,1.0,0.0
191.0,81.3693,164.5925,114.6858,0.8335,0.0521,-13.9095,-0.4606,0.1227,-0.1229,1.0,0.0
191.0,81.6324,164.4797,109.5156,1.0966,-0.0607,-19.0797,-0.4627,0.123,-0.1243,1.0,0.0
191.0,81.9227,164.3071,103.5618,1.3869,-0.2333,-25.0335,-0.4626,0.1233,-0.1248,1.0,0.0
191.0,82.2176,164.0919,97.2823,1.6818,-0.4485,-31.313,-0.4623,0.1228,-0.1261,1.0,0.0
191.0,82.4947,163.8612,91.2367,1.9589,-0.6792,-37.3586,-0.4622,0.1222,-0.1271,1.0,0.0
191.0,82.7425,163.6351,85.7456,2.2067,-0.9053,-42.8497,-0.4621,0.1217,-0.1279,1.0,0.0
191.0,82.9583,163.4238,80.9063,2.4225,-1.1166,-47.689,-0.4622,0.1212,-0.1286,1.0,0.0
191.0,83.1398,163.2397,76.8293,2.604,-1.3007,-51.766,-0.4619,0.1207,-0.1292,1.0,0.0
191.0,83.285,163.0891,73.5715,2.7492,-1.4513,-55.0238,-0.4616,0.1202,-0.1298,1.0,0.0
191.0,83.3774,162.9939,71.5387,2.8416,-1.5465,-57.0566,-0.4608,0.1195,-0.1305,1.0,0.0
191.0,83.4265,162.9439,70.4778,2.8907,-1.5965,-58.1175,-0.4602,0.1186,-0.1313,1.0,0.0
