319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416,3.1416,3.1416,1.0,0.0
319.0,40.2028,65.3641,75.8579,40.2028,65.3641,75.8579,-0.374,0.1016,-0.0434,1.0,0.0
319.0,39.0882,63.5214,75.823,39.0882,63.5214,75.823,-0.2686,0.1715,0.0811,1.0,0.0
319.0,37.8564,61.0164,75.9165,37.8564,61.0164,75.9165,-0.2427,0.1662,0.1171,1.0,0.0
319.0,36.9817,59.2523,75.9636,36.9817,59.2523,75.9636,-0.242,0.1653,0.1224,1.0,0.0
319.0,36.433,58.1303,75.9354,36.433,58.1303,75.9354,-0.2441,0.1613,0.1288,1.0,0.0
319.0,36.371,57.9237,75.7189,36.371,57.9237,75.7189,-0.2437,0.153,0.143,1.0,0.0
319.0,36.5437,58.2302,75.2785,36.5437,58.2302,75.2785,-0.2421,0.1405,0.1631,1.0,0.0
319.0,36.8021,58.7645,74.7161,36.8021,58.7645,74.7161,-0.2396,0.124,0.1814,1.0,0.0
