135.0,123.9324,175.877,180.1041,0.0,0.0,0.0,-0.4888,0.0847,0.1029,1.0,0.0
135.0,123.5416,176.2608,179.2296,-0.3908,0.3838,-0.8745,-0.4833,0.0904,0.1027,1.0,0.0
135.0,123.156,176.6138,178.3814,-0.7764,0.7368,-1.7227,-0.4792,0.095,0.1031,1.0,0.0
135.0,122.7987,176.927,177.6099,-1.1337,1.05,-2.4942,-0.4755,0.0983,0.1015,1.0,0.0
135.0,122.4611,177.2055,176.8917,-1.4713,1.3285,-3.2124,-0.4698,0.1022,0.0984,1.0,0.0
135.0,122.1632,177.4308,176.2551,-1.7692,1.5538,-3.849,-0.4619,0.1046,0.0962,1.0,0.0
135.0,121.8901,177.6215,175.6792,-2.0423,1.7445,-4.4249,-0.4563,0.108,0.0921,1.0,0.0
135.0,121.6342,177.7863,175.1457,-2.2982,1.9093,-4.9584,-0.4485,0.1106,0.0865,1.0,0.0
135.0,121.3882,177.9356,174.6379,-2.5442,2.0586,-5.4662,-0.4396,0.1132,0.0763,1.0,0.0
135.0,121.1562,178.0677,174.1603,-2.7762,2.1907,-5.9438,-0.4305,0.1135,0.0635,1.0,0.0
135.0,120.9027,178.1954,173.6513,-3.0297,2.3184,-6.4528,-0.4195,0.1184,0.0485,1.0,0.0
135.0,120.6215,178.3194,173.0896,-3.3109,2.4424,-7.0145,-0.4111,0.1209,0.0287,1.0,0.0
135.0,120.2997,178.4473,172.4574,-3.6327,2.5703,-7.6467,-0.4008,0.1235,0.0052,1.0,0.0
135.0,119.9021,178.591,171.6924,-4.0303,2.714,-8.4117,-0.3973,0.1267,-0.0123,1.0,0.0
135.0,119.3859,178.7596,170.7243,-4.5465,2.8826,-9.3798,-0.3997,0.1293,-0.0318,1.0,0.0
135.0,118.7451,178.9533,169.5424,-5.1873,3.0763,-10.5617,-0.4059,0.1324,-0.0458,1.0,0.0
135.0,117.9351,179.1757,168.0772,-5.9973,3.2987,-12.0269,-0.4134,0.1378,-0.0577,1.0,0.0
135.0,117.057,179.38,166.5412,-6.8754,3.503,-13.5629,-0.4203,0.1513,-0.0661,1.0,0.0
135.0,116.1018,179.5489,164.9089,-7.8306,3.6719,-15.1952,-0.4195,0.1707,-0.0663,1.0,0.0
135.0,115.1077,179.6919,163.2269,-8.8247,3.8149,-16.8772,-0.4212,0.1875,-0.0663,1.0,0.0
135.0,114.1095,179.8159,161.5381,-9.8229,3.9389,-18.566,-0.4188,0.2,-0.0653,1.0,0.0
135.0,113.1188,179.9268,159.8481,-10.8136,4.0498,-20.256,-0.4169,0.21,-0.0657,1.0,0.0
135.0,112.1644,180.0306,158.1813,-11.768,4.1536,-21.9228,-0.4171,0.2188,-0.0681,1.0,0.0
135.0,111.266,180.1248,156.5602,-12.6664,4.2478,-23.5439,-0.4203,0.2272,-0.0707,1.0,0.0
135.0,110.435,180.2048,154.9993,-13.4974,4.3278,-25.1048,-0.4281,0.2339,-0.0743,1.0,0.0
135.0,109.6762,180.2848,153.5178,-14.2562,4.4078,-26.5863,-0.4388,0.2389,-0.0809,1.0,0.0
135.0,108.9905,180.3534,152.1232,-14.9419,4.4764,-27.9809,-0.4494,0.2425,-0.0858,1.0,0.0
135.0,108.3629,180.3919,150.8142,-15.5695,4.5149,-29.2899,-0.465,0.2456,-0.091,1.0,0.0
135.0,107.7975,180.3934,149.599,-16.1349,4.5164,-30.5051,-0.4801,0.2482,-0.0949,1.0,0.0
135.0,107.2909,180.3397,148.4511,-16.6415,4.4627,-31.653,-0.4948,0.2499,-0.0956,1.0,0.0
135.0,106.8292,180.211,147.3547,-17.1032,4.334,-32.7494,-0.5033,0.2555,-0.09,1.0,0.0
135.0,106.4037,180.0538,146.322,-17.5287,4.1768,-33.7821,-0.5103,0.2601,-0.0905,1.0,0.0
135.0,106.0133,179.8832,145.3504,-17.9191,4.0062,-34.7537,-0.5141,0.2634,-0.0917,1.0,0.0
135.0,105.6649,179.7145,144.4547,-18.2675,3.8375,-35.6494,-0.5192,0.2648,-0.0946,1.0,0.0
135.0,105.3556,179.5525,143.638,-18.5768,3.6755,-36.4661,-0.523,0.2659,-0.0968,1.0,0.0
